surpriseFaces,new
img/neutralC/CFD-WM-255-219-N.jpg,0
img/neutralC/CFD-BM-010-003-N.jpg,0
img/neutralC/CFD-WM-205-007-N.jpg,1
img/neutralC/CFD-WF-016-015-N.jpg,1
img/neutralC/CFD-BM-231-155-N.jpg,0
img/neutralC/CFD-IF-642-295-N.jpg,0
img/neutralC/CFD-BM-029-024-N.jpg,0
img/neutralC/CFD-MM-319-052-N.jpg,0
img/neutralC/CFD-AM-251-124-N.jpg,0
img/neutralC/CFD-LF-246-129-N.jpg,1
img/neutralC/CFD-IM-627-178-N.jpg,0
img/neutralC/CFD-BF-202-109-N.jpg,0
img/neutralC/CFD-AF-210-050-N.jpg,0
img/neutralC/CFD-BF-029-031-N.jpg,0
img/neutralC/CFD-MF-352-054-N.jpg,0
img/neutralC/CFD-IF-672-305-N.jpg,0
img/neutralC/CFD-AF-211-066-N.jpg,1
img/neutralC/CFD-WM-211-054-N.jpg,1
img/neutralC/CFD-WF-241-210-N.jpg,0
img/neutralC/CFD-LF-230-203-N.jpg,0
img/neutralC/CFD-AM-248-104-N.jpg,1
img/neutralC/CFD-WM-037-025-N.jpg,1
img/neutralC/CFD-BM-028-002-N.jpg,0
img/neutralC/CFD-AF-243-170-N.jpg,1
img/neutralC/CFD-WM-215-041-N.jpg,0
img/neutralC/CFD-BM-253-004-N.jpg,0
img/neutralC/CFD-WM-036-031-N.jpg,1
img/neutralC/CFD-WM-020-001-N.jpg,0
img/neutralC/CFD-BF-226-119-N.jpg,0
img/neutralC/CFD-IF-676-017-N.jpg,0
img/neutralC/CFD-WF-234-086-N.jpg,0
img/neutralC/CFD-LM-222-239-N.jpg,1
img/neutralC/CFD-IF-742-103-N.jpg,0
img/neutralC/CFD-WF-231-099-N.jpg,1
img/neutralC/CFD-IM-656-273-N.jpg,1
img/neutralC/CFD-LM-228-188-N.jpg,0
img/neutralC/CFD-IM-657-308-N.jpg,0
img/neutralC/CFD-BM-249-235-N.jpg,1
img/neutralC/CFD-BM-036-003-N.jpg,0
img/neutralC/CFD-IF-618-212-N.jpg,1
img/neutralC/CFD-IM-685-004-N.jpg,0
img/neutralC/CFD-IM-703-182-N.jpg,0
img/neutralC/CFD-LF-223-064-N.jpg,1
img/neutralC/CFD-BF-239-180-N.jpg,1
img/neutralC/CFD-IF-693-172-N.jpg,0
img/neutralC/CFD-BF-024-002-N.jpg,1
img/neutralC/CFD-BF-254-201-N.jpg,0
img/neutralC/CFD-WM-222-057-N.jpg,1
img/neutralC/CFD-LM-238-129-N.jpg,0
img/neutralC/CFD-WM-023-001-N.jpg,0
img/neutralC/CFD-LM-225-130-N.jpg,0
img/neutralC/CFD-WM-206-045-N.jpg,1
img/neutralC/CFD-MF-310-027-N.jpg,1
img/neutralC/CFD-AM-216-114-N.jpg,1
img/neutralC/CFD-IF-660-464-N.jpg,0
img/neutralC/CFD-MF-340-026-N.jpg,0
img/neutralC/CFD-LM-229-187-N.jpg,1
img/neutralC/CFD-IM-630-134-N.jpg,1
img/neutralC/CFD-MF-302-027-N.jpg,0
img/neutralC/CFD-BM-248-128-N.jpg,0
img/neutralC/CFD-BM-018-001-N.jpg,0
img/neutralC/CFD-WM-225-127-N.jpg,0
img/neutralC/CFD-WF-248-129-N.jpg,0
img/neutralC/CFD-LF-214-090-N.jpg,0
img/neutralC/CFD-WM-014-002-N.jpg,0
img/neutralC/CFD-LF-225-164-N.jpg,0
img/neutralC/CFD-MF-308-001-N.jpg,1
img/neutralC/CFD-IF-723-255-N.jpg,1
img/neutralC/CFD-BF-207-004-N.jpg,0
img/neutralC/CFD-IM-715-013-N.jpg,1
img/neutralC/CFD-AM-231-136-N.jpg,1
img/neutralC/CFD-BF-050-003-N.jpg,1
