surpriseFaces,new
img/neutralC/CFD-BF-042-026-N.jpg,0
img/neutralC/CFD-AF-240-206-N.jpg,0
img/neutralC/CFD-BM-018-001-N.jpg,0
img/neutralC/CFD-WM-213-076-N.jpg,1
img/neutralC/CFD-IF-622-096-N.jpg,0
img/neutralC/CFD-WF-207-014-N.jpg,0
img/neutralC/CFD-IM-667-369-N.jpg,1
img/neutralC/CFD-LM-239-075-N.jpg,0
img/neutralC/CFD-WF-232-161-N.jpg,0
img/neutralC/CFD-IM-687-511-N.jpg,0
img/neutralC/CFD-WF-233-112-N.jpg,1
img/neutralC/CFD-IF-693-172-N.jpg,1
img/neutralC/CFD-MM-303-002-N.jpg,0
img/neutralC/CFD-BF-248-149-N.jpg,0
img/neutralC/CFD-MF-305-014-N.jpg,0
img/neutralC/CFD-BF-015-004-N.jpg,0
img/neutralC/CFD-LM-200-045-N.jpg,1
img/neutralC/CFD-WM-033-025-N.jpg,1
img/neutralC/CFD-MF-359-019-N.jpg,0
img/neutralC/CFD-WM-221-091-N.jpg,0
img/neutralC/CFD-LF-249-132-N.jpg,0
img/neutralC/CFD-AF-236-145-N.jpg,1
img/neutralC/CFD-WM-216-061-N.jpg,0
img/neutralC/CFD-WF-017-003-N.jpg,0
img/neutralC/CFD-IM-682-019-N.jpg,0
img/neutralC/CFD-BM-032-024-N.jpg,1
img/neutralC/CFD-IM-684-008-N.jpg,0
img/neutralC/CFD-IF-620-218-N.jpg,0
img/neutralC/CFD-LM-227-103-N.jpg,0
img/neutralC/CFD-AM-249-163-N.jpg,0
img/neutralC/CFD-BF-043-003-N.jpg,0
img/neutralC/CFD-MM-310-001-N.jpg,0
img/neutralC/CFD-WM-208-068-N.jpg,0
img/neutralC/CFD-AF-226-251-N.jpg,0
img/neutralC/CFD-IM-627-178-N.jpg,1
img/neutralC/CFD-IM-607-018-N.jpg,0
img/neutralC/CFD-BF-219-137-N.jpg,0
img/neutralC/CFD-BF-014-002-N.jpg,0
img/neutralC/CFD-AF-221-147-N.jpg,0
img/neutralC/CFD-MF-338-001-N.jpg,1
img/neutralC/CFD-AF-219-106-N.jpg,1
img/neutralC/CFD-LM-231-214-N.jpg,1
img/neutralC/CFD-WF-230-158-N.jpg,0
img/neutralC/CFD-LM-214-165-N.jpg,1
img/neutralC/CFD-MF-330-001-N.jpg,0
img/neutralC/CFD-WF-026-002-N.jpg,0
img/neutralC/CFD-LM-226-175-N.jpg,1
img/neutralC/CFD-AF-208-003-N.jpg,1
img/neutralC/CFD-MF-325-002-N.jpg,0
img/neutralC/CFD-AF-242-158-N.jpg,1
img/neutralC/CFD-IF-735-353-N.jpg,1
img/neutralC/CFD-WF-200-099-N.jpg,0
img/neutralC/CFD-BF-027-002-N.jpg,0
img/neutralC/CFD-WF-237-067-N.jpg,1
img/neutralC/CFD-IM-696-001-N.jpg,0
img/neutralC/CFD-AM-242-176-N.jpg,0
img/neutralC/CFD-AF-213-126-N.jpg,0
img/neutralC/CFD-BM-241-235-N.jpg,1
img/neutralC/CFD-IM-699-002-N.jpg,0
img/neutralC/CFD-BM-230-232-N.jpg,1
img/neutralC/CFD-WM-211-054-N.jpg,0
img/neutralC/CFD-BF-232-187-N.jpg,0
img/neutralC/CFD-WF-244-163-N.jpg,1
img/neutralC/CFD-WF-241-210-N.jpg,0
img/neutralC/CFD-BF-230-189-N.jpg,0
img/neutralC/CFD-WM-253-119-N.jpg,0
img/neutralC/CFD-MF-331-010-N.jpg,1
img/neutralC/CFD-MF-332-014-N.jpg,0
img/neutralC/CFD-IF-609-408-N.jpg,0
img/neutralC/CFD-LF-219-223-N.jpg,0
img/neutralC/CFD-LM-207-004-N.jpg,1
img/neutralC/CFD-WM-028-003-N.jpg,1
img/neutralC/CFD-LM-218-183-N.jpg,0
img/neutralC/CFD-BM-250-170-N.jpg,1
img/neutralC/CFD-BF-031-002-N.jpg,0
img/neutralC/CFD-IM-654-417-N.jpg,0
img/neutralC/CFD-WF-227-002-N.jpg,1
img/neutralC/CFD-BF-220-161-N.jpg,0
img/neutralC/CFD-AM-216-114-N.jpg,0
img/neutralC/CFD-BF-006-017-N.jpg,0
img/neutralC/CFD-IM-670-215-N.jpg,0
img/neutralC/CFD-LM-229-187-N.jpg,1
img/neutralC/CFD-MM-305-003-N.jpg,0
img/neutralC/CFD-WF-202-056-N.jpg,1
img/neutralC/CFD-WM-256-138-N.jpg,0
img/neutralC/CFD-BF-001-025-N.jpg,1
img/neutralC/CFD-WF-208-068-N.jpg,0
img/neutralC/CFD-WM-210-057-N.jpg,0
img/neutralC/CFD-BF-012-001-N.jpg,1
img/neutralC/CFD-LF-226-174-N.jpg,0
img/neutralC/CFD-WM-039-018-N.jpg,0
img/neutralC/CFD-LM-249-001-N.jpg,1
img/neutralC/CFD-WM-022-001-N.jpg,0
img/neutralC/CFD-LM-220-329-N.jpg,0
img/neutralC/CFD-AF-251-093-N.jpg,1
img/neutralC/CFD-LM-204-001-N.jpg,1
img/neutralC/CFD-WM-237-052-N.jpg,0
img/neutralC/CFD-WM-234-118-N.jpg,0
img/neutralC/CFD-BF-214-308-N.jpg,1
img/neutralC/CFD-LF-209-072-N.jpg,0
img/neutralC/CFD-IM-669-111-N.jpg,0
img/neutralC/CFD-BM-021-021-N.jpg,1
